[2025-01-30T07:54:48.917+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-01-30T08:00:06.907+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:06.912+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:11.921+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:11.947+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:11.962+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:16.974+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:16.984+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:16.993+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:21.997+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:22.000+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:22.003+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:27.009+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:27.012+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:27.015+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:32.019+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:32.023+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:32.025+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:37.031+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:37.035+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:37.039+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:42.044+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:42.050+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:42.054+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:47.066+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:47.070+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:47.075+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:52.086+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:52.092+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:52.098+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:00:57.103+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:00:57.110+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:00:57.115+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:02.118+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
