[2025-01-28T06:31:05.919+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:10.954+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:10.959+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:10.961+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:15.990+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:15.996+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:15.998+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:21.003+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:21.017+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:21.018+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:26.031+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:26.038+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:26.040+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:31.036+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:31.046+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:31.047+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:36.246+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:36.307+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:36.363+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:41.278+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:41.284+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:41.286+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:46.309+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:46.315+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:46.316+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:51.336+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:51.342+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:51.344+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:31:56.368+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:31:56.374+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:31:56.375+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:01.383+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:01.388+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:01.389+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:06.422+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:06.428+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
